,id,title,name,cast_id
73,tt1434457,"The Gambler, the Girl and the Gunslinger",Michael Eklund,nm1002664
74,tt1054606,The Imaginarium of Doctor Parnassus,Michael Eklund,nm1002664
75,tt0409459,Watchmen,Michael Eklund,nm1002664
76,tt0995028,Zixx: Level Three,Michael Eklund,nm1002664
77,tt0460681,Supernatural,Michael Eklund,nm1002664
78,tt0974005,Inconceivable,Michael Eklund,nm1002664
79,tt1245361,Sarah in the Dark,Michael Eklund,nm1002664
80,tt0845746,Intelligence,Michael Eklund,nm1002664
81,tt0959086,Flash Gordon: A Modern Space Opera,Michael Eklund,nm1002664
82,tt0896036,Bloodrayne 2,Michael Eklund,nm1002664
83,tt0907680,Walk All Over Me,Michael Eklund,nm1002664
84,tt0486640,Postal,Michael Eklund,nm1002664
85,tt0805668,Traveler,Michael Eklund,nm1002664
86,tt0808013,Blood Ties,Michael Eklund,nm1002664
87,tt0460780,In the Name of the King: A Dungeon Siege Tale,Michael Eklund,nm1002664
88,tt0279600,Smallville,Michael Eklund,nm1002664
89,tt0898949,Flug 507 - Gefangen im Zeitloch,Michael Eklund,nm1002664
90,tt0411061,88 Minutes,Michael Eklund,nm1002664
91,tt0468965,When a Man Falls,Michael Eklund,nm1002664
92,tt0758781,Seed,Michael Eklund,nm1002664
93,tt1080719,Klatsassin,Michael Eklund,nm1002664
94,tt0476540,The Entrance,Michael Eklund,nm1002664
95,tt0982854,Blowburn,Michael Eklund,nm1002664
96,tt0484334,"Alice, I Think",Michael Eklund,nm1002664
97,tt0491522,Die Geheimnisse von Whistler,Michael Eklund,nm1002664
98,tt0756591,Saved,Michael Eklund,nm1002664
99,tt0818260,Daingerfield,Michael Eklund,nm1002664
100,tt0491356,Eight Days to Live,Michael Eklund,nm1002664
101,tt0448190,Masters of Horror,Michael Eklund,nm1002664
102,tt0450421,The Final Experiment,Michael Eklund,nm1002664
103,tt0448196,Zixx: Level Two,Michael Eklund,nm1002664
104,tt0442732,Terminal City,Michael Eklund,nm1002664
105,tt0466391,Painkiller Jane,Michael Eklund,nm1002664
106,tt0438705,Godiva's,Michael Eklund,nm1002664
107,tt0138959,Cold Squad,Michael Eklund,nm1002664
108,tt0156442,Da Vinci's Inquest,Michael Eklund,nm1002664
109,tt0440084,A Beachcombers Christmas,Michael Eklund,nm1002664
110,tt0416267,Deadly Visions,Michael Eklund,nm1002664
111,tt0389564,The 4400,Michael Eklund,nm1002664
112,tt0383153,Touching Evil,Michael Eklund,nm1002664
113,tt0314979,Battlestar Galactica,Michael Eklund,nm1002664
114,tt0367403,Romeo!,Michael Eklund,nm1002664
115,tt0348913,Dead Like Me,Michael Eklund,nm1002664
116,tt0317676,House of the Dead,Michael Eklund,nm1002664
117,tt0372834,Critical Assembly,Michael Eklund,nm1002664
118,tt0353625,Killer Bees,Michael Eklund,nm1002664
119,tt0346135,Mary Higgins Clark's: We'll Meet Again,Michael Eklund,nm1002664
120,tt0320028,Haunted,Michael Eklund,nm1002664
121,tt0118480,Stargate SG-1,Michael Eklund,nm1002664
122,tt0286152,Stark Raving Mad,Michael Eklund,nm1002664
123,tt0290966,Jeremiah,Michael Eklund,nm1002664
124,tt0247119,Mysterious Ways,Michael Eklund,nm1002664
125,tt0328007,K-9: P.I.,Michael Eklund,nm1002664
126,tt0289652,Living with the Dead,Michael Eklund,nm1002664
127,tt0268094,Special Unit 2,Michael Eklund,nm1002664
128,tt0279695,Blackwoods,Michael Eklund,nm1002664
129,tt0243069,The Lone Gunmen,Michael Eklund,nm1002664
130,tt0298693,Skate,Michael Eklund,nm1002664
131,tt0112111,The Outer Limits,Michael Eklund,nm1002664
132,tt0222568,Hollywood Off-Ramp,Michael Eklund,nm1002664
133,tt0244627,Level 9,Michael Eklund,nm1002664
134,tt0204993,Dark Angel,Michael Eklund,nm1002664
135,tt6390510,The Other Side of Being,Michael Eklund,nm1002664
136,tt3858454,The Hitman Never Dies,Michael Eklund,nm1002664
137,tt2782868,Eadweard,Michael Eklund,nm1002664
138,tt1251756,The Making of Plus One,Michael Eklund,nm1002664
139,tt5861756,Bella Ciao!,Michael Eklund,nm1002664
140,tt6792626,Dark: Making-of Dark,Michael Eklund,nm1002664
141,tt6595550,The 18th Annual Leo Awards,Michael Eklund,nm1002664
142,tt5321726,The 17th Annual Leo Awards,Michael Eklund,nm1002664
143,tt3786086,The 16th Annual Leo Awards,Michael Eklund,nm1002664
144,tt5226430,The Call: Emergency Procedures: Making the Film 'the Call',Michael Eklund,nm1002664
145,tt5226438,The Call: Inside the Stunts,Michael Eklund,nm1002664
146,tt3516402,The 15th Annual Leo Awards,Michael Eklund,nm1002664
147,tt0817377,Arts in Context,Michael Eklund,nm1002664
148,tt3513386,The 14th Annual Leo Awards,Michael Eklund,nm1002664
149,tt1967601,The 13th Annual Leo Awards,Michael Eklund,nm1002664
150,tt1688078,The 12th Annual Leo Awards,Michael Eklund,nm1002664
151,tt1647461,Shooting Gunless,Michael Eklund,nm1002664
152,tt1472183,The 11th Annual Leo Awards,Michael Eklund,nm1002664
153,tt1601228,The 10th Annual Leo Awards,Michael Eklund,nm1002664
154,tt4325250,The 9th Annual Leo Awards,Michael Eklund,nm1002664
155,tt0411037,Urban Rush,Michael Eklund,nm1002664
156,tt0482346,Entertainment Tonight Canada,Michael Eklund,nm1002664
157,tt0959086,Flash Gordon: A Modern Space Opera,Michael Eklund,nm1002664
0,tt16300138,Brooke & Sam,Dani Kind,nm1595023
1,tt6143796,Workin' Moms,Dani Kind,nm1595023
2,tt8593252,Coroner,Dani Kind,nm1595023
3,tt13005992,Finders Keepers,Dani Kind,nm1595023
4,tt4878326,Wynonna Earp,Dani Kind,nm1595023
5,tt6687720,Two Deaths of Henry Baker,Dani Kind,nm1595023
6,tt9761624,Bear Trap,Dani Kind,nm1595023
7,tt9831136,The Banana Splits Movie,Dani Kind,nm1595023
8,tt9000030,Bradley Borgen ~ The Actor Who Could Not Cry,Dani Kind,nm1595023
9,tt5809150,Ransom,Dani Kind,nm1595023
10,tt8844668,Dotage,Dani Kind,nm1595023
11,tt7945440,The Lie,Dani Kind,nm1595023
12,tt7572950,In Contempt,Dani Kind,nm1595023
13,tt6091030,Yellow Lines,Dani Kind,nm1595023
14,tt6166250,The Night Before Halloween,Dani Kind,nm1595023
15,tt5671700,Four in the Morning,Dani Kind,nm1595023
16,tt13174746,Flower Shop Mysteries,Dani Kind,nm1595023
17,tt3906732,Good Witch,Dani Kind,nm1595023
18,tt5210078,On the Twelfth Day of Christmas,Dani Kind,nm1595023
19,tt3468258,Dennis,Dani Kind,nm1595023
20,tt3182934,Remedy,Dani Kind,nm1595023
21,tt2691734,October Gale,Dani Kind,nm1595023
22,tt2392976,The Divide,Dani Kind,nm1595023
23,tt1954804,Saving Hope,Dani Kind,nm1595023
24,tt2964654,Finding Christmas,Dani Kind,nm1595023
25,tt2886812,Played,Dani Kind,nm1595023
26,tt2273024,The Good Witch's Destiny,Dani Kind,nm1595023
27,tt2078576,Cracked,Dani Kind,nm1595023
28,tt2151688,Daniel,Dani Kind,nm1595023
29,tt1091909,Murdoch Mysteries,Dani Kind,nm1595023
30,tt1794147,The L.A. Complex,Dani Kind,nm1595023
31,tt1921133,The Righteous Tithe,Dani Kind,nm1595023
32,tt1528852,Pure Pwnage,Dani Kind,nm1595023
33,tt1600901,Sleep Buddy,Dani Kind,nm1595023
34,tt1285010,Summer's Moon,Dani Kind,nm1595023
35,tt1397497,Carny,Dani Kind,nm1595023
36,tt1076252,Picture This,Dani Kind,nm1595023
37,tt1153103,Dead at 17,Dani Kind,nm1595023
38,tt0808358,M.V.P.,Dani Kind,nm1595023
39,tt0816539,Jack Brooks: Monster Slayer,Dani Kind,nm1595023
40,tt0929237,Christie's Revenge,Dani Kind,nm1595023
41,tt0400347,Decoys 2: Alien Seduction,Dani Kind,nm1595023
42,tt0852976,"Like Mother, Like Daughter",Dani Kind,nm1595023
43,tt0482468,Black Widower,Dani Kind,nm1595023
44,tt0472230,Maid of Honor,Dani Kind,nm1595023
45,tt0353012,Outrage,Dani Kind,nm1595023
46,tt0304574,Posers,Dani Kind,nm1595023
47,tt0484444,Mind Over Murder,Dani Kind,nm1595023
48,tt18256910,Firecracker Department,Dani Kind,nm1595023
49,tt7248284,If,Dani Kind,nm1595023
0,tt16390628,Topline,Martina Ortiz Luis,nm11767489
1,tt4878326,Wynonna Earp,Martina Ortiz Luis,nm11767489
2,tt10473150,Grand Army,Martina Ortiz Luis,nm11767489
3,tt10580064,Most Dangerous Game,Martina Ortiz Luis,nm11767489
4,tt16449966,Questionable Taste,Martina Ortiz Luis,nm11767489
0,tt10478054,The Lost Symbol,Tamara Duarte,nm2781731
1,tt10584340,Eat Wheaties!,Tamara Duarte,nm2781731
2,tt4878326,Wynonna Earp,Tamara Duarte,nm2781731
3,tt9252156,Departure,Tamara Duarte,nm2781731
4,tt9111220,Hudson & Rex,Tamara Duarte,nm2781731
5,tt8395264,The 100th Victim,Tamara Duarte,nm2781731
6,tt5596468,Caught,Tamara Duarte,nm2781731
7,tt2495154,Hard Rock Medical,Tamara Duarte,nm2781731
8,tt1836037,Longmire,Tamara Duarte,nm2781731
9,tt5518792,Do I Say I Do?,Tamara Duarte,nm2781731
10,tt4843618,Badsville,Tamara Duarte,nm2781731
11,tt2337841,Bottom of the World,Tamara Duarte,nm2781731
12,tt1519931,Haven,Tamara Duarte,nm2781731
13,tt3202940,My Ex-Ex,Tamara Duarte,nm2781731
14,tt4246212,A Dangerous Arrangement,Tamara Duarte,nm2781731
15,tt3731196,Dead on Campus,Tamara Duarte,nm2781731
16,tt1486834,What If,Tamara Duarte,nm2781731
17,tt1949216,Neutered,Tamara Duarte,nm2781731
18,tt1479978,Wingin' It,Tamara Duarte,nm2781731
19,tt1149608,Being Erica,Tamara Duarte,nm2781731
20,tt0288937,Degrassi: The Next Generation,Tamara Duarte,nm2781731
21,tt1836237,Against the Wall,Tamara Duarte,nm2781731
22,tt1667694,Verona,Tamara Duarte,nm2781731
23,tt1132290,Warehouse 13,Tamara Duarte,nm2781731
24,tt0420403,F2: Forensic Factor,Tamara Duarte,nm2781731
25,tt1108858,My Soul Reflection,Tamara Duarte,nm2781731
26,tt1667694,Verona,Tamara Duarte,nm2781731
27,tt4941556,Noches con Platanito,Tamara Duarte,nm2781731
28,tt3262006,Katie Chats,Tamara Duarte,nm2781731
29,tt2258266,Teens Wanna Know,Tamara Duarte,nm2781731
0,tt5794440,Dead Again in Tombstone,Daniel Onerheim,nm8547324
1,tt5034212,Incontrol,Daniel Onerheim,nm8547324
2,tt4878326,Wynonna Earp,Daniel Onerheim,nm8547324
3,tt3171176,Painkillers,Daniel Onerheim,nm8547324
4,tt3162850,Balletlujah,Daniel Onerheim,nm8547324
5,tt3626436,Mutant World,Daniel Onerheim,nm8547324
6,tt3233506,Ally Was Screaming,Daniel Onerheim,nm8547324
7,tt2150369,Love Me,Daniel Onerheim,nm8547324
8,tt2124172,Hiding,Daniel Onerheim,nm8547324
9,tt1893218,Dear Santa,Daniel Onerheim,nm8547324
10,tt1645186,The Truth Below,Daniel Onerheim,nm8547324
11,tt1819050,Pet Heroes,Daniel Onerheim,nm8547324
12,tt1268970,The Last Rites of Ransom Pride,Daniel Onerheim,nm8547324
13,tt1094229,Heartland,Daniel Onerheim,nm8547324
14,tt1465522,Tucker and Dale vs Evil,Daniel Onerheim,nm8547324
15,tt1361330,Santa Baby 2: Christmas Maybe,Daniel Onerheim,nm8547324
16,tt1158935,A Very Merry Daughter of the Bride,Daniel Onerheim,nm8547324
17,tt1334278,Snow 2: Brain Freeze,Daniel Onerheim,nm8547324
18,tt1143152,The Other Woman,Daniel Onerheim,nm8547324
19,tt1363127,Northern Lights,Daniel Onerheim,nm8547324
20,tt0443680,The Assassination of Jesse James by the Coward Robert Ford,Daniel Onerheim,nm8547324
21,tt0821638,Bury My Heart at Wounded Knee,Daniel Onerheim,nm8547324
22,tt0387114,Chicks with Sticks,Daniel Onerheim,nm8547324
23,tt7374952,El Chicano,Daniel Onerheim,nm8547324
24,tt4878326,Wynonna Earp,Daniel Onerheim,nm8547324
25,tt5794440,Dead Again in Tombstone,Daniel Onerheim,nm8547324
26,tt5034212,Incontrol,Daniel Onerheim,nm8547324
27,tt3171176,Painkillers,Daniel Onerheim,nm8547324
28,tt3626436,Mutant World,Daniel Onerheim,nm8547324
29,tt1645186,The Truth Below,Daniel Onerheim,nm8547324
30,tt1268970,The Last Rites of Ransom Pride,Daniel Onerheim,nm8547324
31,tt1465522,Tucker and Dale vs Evil,Daniel Onerheim,nm8547324
32,tt1239185,Wild Roses,Daniel Onerheim,nm8547324
33,tt1363127,Northern Lights,Daniel Onerheim,nm8547324
34,tt0443680,The Assassination of Jesse James by the Coward Robert Ford,Daniel Onerheim,nm8547324
35,tt0821638,Bury My Heart at Wounded Knee,Daniel Onerheim,nm8547324
36,tt4878326,Wynonna Earp,Daniel Onerheim,nm8547324
37,tt3233506,Ally Was Screaming,Daniel Onerheim,nm8547324
38,tt1645186,The Truth Below,Daniel Onerheim,nm8547324
39,tt1819050,Pet Heroes,Daniel Onerheim,nm8547324
40,tt1094229,Heartland,Daniel Onerheim,nm8547324
41,tt1334278,Snow 2: Brain Freeze,Daniel Onerheim,nm8547324
42,tt7374952,El Chicano,Daniel Onerheim,nm8547324
43,tt7374952,El Chicano,Daniel Onerheim,nm8547324
0,tt12451658,Colorblind,Chantel Riley,nm6698172
1,tt13983670,Daniel Spellbound,Chantel Riley,nm6698172
2,tt4925252,Killing Daniel,Chantel Riley,nm6698172
3,tt18555246,Mary and Flo on the Go,Chantel Riley,nm6698172
4,tt15396734,Only Fan,Chantel Riley,nm6698172
5,tt6881870,Frankie Drake Mysteries,Chantel Riley,nm6698172
6,tt12235026,Assassin's Creed Valhalla,Chantel Riley,nm6698172
7,tt4878326,Wynonna Earp,Chantel Riley,nm6698172
8,tt9111220,Hudson & Rex,Chantel Riley,nm6698172
9,tt8115460,Pearson,Chantel Riley,nm6698172
10,tt8545606,Assassin's Creed: Odyssey,Chantel Riley,nm6698172
11,tt1632701,Suits,Chantel Riley,nm6698172
12,tt8132914,Discovery Tour by Assassin's Creed: Ancient Egypt,Chantel Riley,nm6698172
13,tt7025920,Assassin's Creed: Origins,Chantel Riley,nm6698172
14,tt5591246,Under Their Little Red Riding Hoods,Chantel Riley,nm6698172
15,tt6526656,Gaslight,Chantel Riley,nm6698172
16,tt3499096,Race,Chantel Riley,nm6698172
17,tt5590936,A Teacher's Nightmare,Chantel Riley,nm6698172
18,tt15396734,Only Fan,Chantel Riley,nm6698172
19,tt6881870,Frankie Drake Mysteries,Chantel Riley,nm6698172
20,tt3503424,Celebrity Page,Chantel Riley,nm6698172
21,tt0482346,Entertainment Tonight Canada,Chantel Riley,nm6698172
22,tt5535270,The Jimmy Star Show with Ron Russell,Chantel Riley,nm6698172
0,tt14590480,The Way to the Heart,Meghan Heffern,nm1725322
1,tt10839422,Sex/Life,Meghan Heffern,nm1725322
2,tt10044448,Morning Show Mysteries,Meghan Heffern,nm1725322
3,tt11047912,Love at Sunset Terrace,Meghan Heffern,nm1725322
4,tt6470478,The Good Doctor,Meghan Heffern,nm1725322
5,tt5848774,How to Buy a Baby,Meghan Heffern,nm1725322
6,tt9287492,Winter Castle,Meghan Heffern,nm1725322
7,tt7520766,Red Rover,Meghan Heffern,nm1725322
8,tt3314218,UnREAL,Meghan Heffern,nm1725322
9,tt7074092,Christmas Wedding Planner,Meghan Heffern,nm1725322
10,tt5296406,Designated Survivor,Meghan Heffern,nm1725322
11,tt4878326,Wynonna Earp,Meghan Heffern,nm1725322
12,tt6724882,Breakdown,Meghan Heffern,nm1725322
13,tt6269192,Journey Back to Christmas,Meghan Heffern,nm1725322
14,tt5573582,Serialized,Meghan Heffern,nm1725322
15,tt2076826,Chokeslam,Meghan Heffern,nm1725322
16,tt5257744,American Gothic,Meghan Heffern,nm1725322
17,tt3906732,Good Witch,Meghan Heffern,nm1725322
18,tt4181052,Special Correspondents,Meghan Heffern,nm1725322
19,tt3611112,A Sunday Kind of Love,Meghan Heffern,nm1725322
20,tt3147542,Backpackers,Meghan Heffern,nm1725322
21,tt4621612,Flung,Meghan Heffern,nm1725322
22,tt4687882,Patriot,Meghan Heffern,nm1725322
23,tt3863658,Let's Rap,Meghan Heffern,nm1725322
24,tt1442065,Rookie Blue,Meghan Heffern,nm1725322
25,tt2710394,Reign,Meghan Heffern,nm1725322
26,tt2224194,E.M.S.,Meghan Heffern,nm1725322
27,tt4488626,Road Trip,Meghan Heffern,nm1725322
28,tt3654972,Merry Ex Mas,Meghan Heffern,nm1725322
29,tt3924142,Americanistan,Meghan Heffern,nm1725322
30,tt3528906,Our RoboCop Remake,Meghan Heffern,nm1725322
31,tt1486834,What If,Meghan Heffern,nm1725322
32,tt2348394,Home Sweet Home,Meghan Heffern,nm1725322
33,tt1429449,Lost Girl,Meghan Heffern,nm1725322
34,tt1794147,The L.A. Complex,Meghan Heffern,nm1725322
35,tt2112219,Old Stock,Meghan Heffern,nm1725322
36,tt1954804,Saving Hope,Meghan Heffern,nm1725322
37,tt2072276,The Wife He Met Online,Meghan Heffern,nm1725322
38,tt2073586,"I, Martin Short, Goes Home",Meghan Heffern,nm1725322
39,tt0288937,Degrassi: The Next Generation,Meghan Heffern,nm1725322
40,tt1763752,Mudpit,Meghan Heffern,nm1725322
41,tt1344204,Blue Mountain State,Meghan Heffern,nm1725322
42,tt1893438,Almost Heroes,Meghan Heffern,nm1725322
43,tt1719831,Good Dog,Meghan Heffern,nm1725322
44,tt1743360,Sundays at Tiffany's,Meghan Heffern,nm1725322
45,tt1341710,The Shrine,Meghan Heffern,nm1725322
46,tt1114708,Aaron Stone,Meghan Heffern,nm1725322
47,tt1352824,Chloe,Meghan Heffern,nm1725322
48,tt1239185,Wild Roses,Meghan Heffern,nm1725322
49,tt1243939,The Two Mr. Kissels,Meghan Heffern,nm1725322
50,tt0910625,Conspiracy,Meghan Heffern,nm1725322
51,tt0491735,Monster Warriors,Meghan Heffern,nm1725322
52,tt0974959,American Pie Presents: Beta House,Meghan Heffern,nm1725322
53,tt0817167,Lovebites,Meghan Heffern,nm1725322
54,tt0491522,Die Geheimnisse von Whistler,Meghan Heffern,nm1725322
55,tt0801520,Presumed Dead,Meghan Heffern,nm1725322
56,tt0481522,Flight 93,Meghan Heffern,nm1725322
57,tt0432291,The Fog,Meghan Heffern,nm1725322
58,tt0451085,Insecticidal,Meghan Heffern,nm1725322
59,tt0367232,White Coats,Meghan Heffern,nm1725322
60,tt0365265,Ginger Snaps Back: The Beginning,Meghan Heffern,nm1725322
61,tt0353489,Ginger Snaps 2: Unleashed,Meghan Heffern,nm1725322
62,tt0303580,100 Days in the Jungle,Meghan Heffern,nm1725322
63,tt0168350,Mentors,Meghan Heffern,nm1725322
64,tt4621612,Flung,Meghan Heffern,nm1725322
65,tt4621612,Flung,Meghan Heffern,nm1725322
66,tt3262006,Katie Chats,Meghan Heffern,nm1725322
67,tt0339968,Scare Tactics,Meghan Heffern,nm1725322
68,tt0493199,eTalk Daily,Meghan Heffern,nm1725322
69,tt0482346,Entertainment Tonight Canada,Meghan Heffern,nm1725322
0,tt11577386,The Wall,Jean Marchand,nm0545391
1,tt5954206,District 31,Jean Marchand,nm0545391
2,tt9068100,Ghost Town Anthology,Jean Marchand,nm0545391
3,tt4878326,Wynonna Earp,Jean Marchand,nm0545391
4,tt4780842,Boris Without Béatrice,Jean Marchand,nm0545391
5,tt2388350,Unité 9,Jean Marchand,nm0545391
6,tt4840532,Seldon X,Jean Marchand,nm0545391
7,tt3254562,Shooting Horses,Jean Marchand,nm0545391
8,tt3243904,Les Jaunes,Jean Marchand,nm0545391
9,tt3188612,Les Jaunes,Jean Marchand,nm0545391
10,tt1638277,Mars and April,Jean Marchand,nm0545391
11,tt2505322,Les fausses notes,Jean Marchand,nm0545391
12,tt1862846,Mauvais Karma,Jean Marchand,nm0545391
13,tt1438437,The Phantom,Jean Marchand,nm0545391
14,tt1255891,Next Floor,Jean Marchand,nm0545391
15,tt0355150,Trudeau II: Maverick in the Making,Jean Marchand,nm0545391
16,tt0430895,Aurore,Jean Marchand,nm0545391
17,tt0452213,Félix Leclerc,Jean Marchand,nm0545391
18,tt0380089,Les aventures tumultueuses de Jack Carter,Jean Marchand,nm0545391
19,tt0299404,Trudeau,Jean Marchand,nm0545391
20,tt0207363,Laura Cadieux... la suite,Jean Marchand,nm0545391
21,tt0152253,Réseaux,Jean Marchand,nm0545391
22,tt0158539,"It's Your Turn, Laura",Jean Marchand,nm0545391
23,tt0173583,Paparazzi,Jean Marchand,nm0545391
24,tt0109496,Craque la vie!,Jean Marchand,nm0545391
25,tt0110581,Im Zug der Leidenschaft,Jean Marchand,nm0545391
26,tt0106805,"Embrasse-moi, c'est pour la vie",Jean Marchand,nm0545391
27,tt0161149,Les grands procès,Jean Marchand,nm0545391
28,tt0169342,Un autre homme,Jean Marchand,nm0545391
29,tt0098797,Emilie,Jean Marchand,nm0545391
30,tt9414074,Le Dépanneur olympique,Jean Marchand,nm0545391
31,tt0097635,Jesus of Montreal,Jean Marchand,nm0545391
32,tt0094853,Ein heiliger Hippie,Jean Marchand,nm0545391
33,tt0165359,Laurier,Jean Marchand,nm0545391
34,tt0088210,The Surrogate,Jean Marchand,nm0545391
35,tt0451512,Les fils de la liberté,Jean Marchand,nm0545391
36,tt0179097,Avoir 16 ans,Jean Marchand,nm0545391
37,tt0078548,Éclair au chocolat,Jean Marchand,nm0545391
38,tt0206312,Special Delivery,Jean Marchand,nm0545391
39,tt0167562,Le clan Beaulieu,Jean Marchand,nm0545391
40,tt0343233,Les as,Jean Marchand,nm0545391
41,tt0125975,Panique,Jean Marchand,nm0545391
42,tt0074083,Strange Shadows in an Empty Room,Jean Marchand,nm0545391
43,tt0188353,La petite patrie,Jean Marchand,nm0545391
44,tt1438437,The Phantom,Jean Marchand,nm0545391
45,tt0882815,Touched by Water,Jean Marchand,nm0545391
0,tt16195950,Deadly Secrets,Kate Drummond,nm3399528
1,tt11671006,The Man from Toronto,Kate Drummond,nm3399528
2,tt3283594,Five Days at Memorial,Kate Drummond,nm3399528
3,tt1094229,Heartland,Kate Drummond,nm3399528
4,tt12693278,Far Cry 6,Kate Drummond,nm3399528
5,tt11131464,The Novice,Kate Drummond,nm3399528
6,tt11004134,Ghostwriter,Kate Drummond,nm3399528
7,tt11112370,Immortals Fenyx Rising,Kate Drummond,nm3399528
8,tt11656128,"Pretty Cheaters, Deadly Lies",Kate Drummond,nm3399528
9,tt10193046,Utopia Falls,Kate Drummond,nm3399528
10,tt9600684,Life in Memories,Kate Drummond,nm3399528
11,tt12433874,The Last of Ian Campbell,Kate Drummond,nm3399528
12,tt10133224,Trapped: The Alex Cooper Story,Kate Drummond,nm3399528
13,tt10577822,First Person,Kate Drummond,nm3399528
14,tt9057520,The Division 2,Kate Drummond,nm3399528
15,tt8194318,Secrets in a Small Town,Kate Drummond,nm3399528
16,tt14057168,A Quiet Moment,Kate Drummond,nm3399528
17,tt8545606,Assassin's Creed: Odyssey,Kate Drummond,nm3399528
18,tt5051826,Frat Pack,Kate Drummond,nm3399528
19,tt7861652,County Time,Kate Drummond,nm3399528
20,tt4159076,Dark Matter,Kate Drummond,nm3399528
21,tt4878326,Wynonna Earp,Kate Drummond,nm3399528
22,tt4346472,Adams Testament,Kate Drummond,nm3399528
23,tt1954804,Saving Hope,Kate Drummond,nm3399528
24,tt6528196,Ghost Recon: Wildlands,Kate Drummond,nm3399528
25,tt6319714,Love on Ice,Kate Drummond,nm3399528
26,tt5680282,It's About Time,Kate Drummond,nm3399528
27,tt6329160,Offbeat,Kate Drummond,nm3399528
28,tt6381438,Out There,Kate Drummond,nm3399528
29,tt5561056,5 Films About Technology,Kate Drummond,nm3399528
30,tt13174746,Flower Shop Mysteries,Kate Drummond,nm3399528
31,tt5320160,Degrassi: Next Class,Kate Drummond,nm3399528
32,tt4337944,Damien,Kate Drummond,nm3399528
